Sample,genome,Read Count,Mean,covered_fraction,Length
4000m3000m,A4500m50m.124,665,0.014284054,0.00707751,3159727
4000m3000m,A3500m3000m.230,17032,1.0892891,0.54184645,1911010
4000m3000m,A4500m4000m.1,270538,9.323251,0.96624875,3711006
4000m3000m,A500m50m.166,4873,0.33028978,0.026854375,1588568
4000m3000m,A4500m4000m.34,1081661,85.3451,0.9802393,1591188
4000m3000m,A3500m150m.110,8400,0.30733642,0.03665688,1294491
4000m3000m,R3000m3000m.72,3229,0.19249201,0.13139221,2055335
4000m3000m,R3500m50m.198,101,0.0037475745,0.002172119,1752206
4000m3000m,A500m150m.192,46029,7.314855,0.80382514,778382
4000m3000m,A4500m3000m.153,145169,4.2250814,0.93745494,4235283
4000m3000m,A3500m50m.249,8229,0.09592056,0.015931116,1038973
4000m3000m,R4500m4000m.328,161549,4.5792704,0.9459416,4178297
4000m3000m,A3500m3000m.194,156295,7.904654,0.9821079,2447893
4000m3000m,A4500m4000m.203,18587,1.7041817,0.30493087,1228344
4000m3000m,A3000m50m.39,8716,0.21016891,0.0405878,1961008
4000m3000m,A3500m150m.10,2495,0.10649031,0.009782542,1825497
4000m3000m,A4500m4000m.114,119288,6.8646717,0.9463302,2054470
4000m3000m,R4500m4000m.252,21261,0.93515986,0.43545777,2826738
4000m3000m,A3500m50m.119,1426,0.029485237,0.0091244215,2419441
4000m3000m,R3000m150m.274,1234,0.06945326,0.0028786932,1172407
4000m3000m,R4500m4000m.306,39756,2.335772,0.77937144,2006694
4000m3000m,A4500m4000m.198,693589,77.13304,0.994268,1140792
4000m3000m,A4500m150m.262,844,0.030273927,0.0070009343,1631068
4000m3000m,A4500m150m.133,900,0.029416373,0.011272973,2258233
4000m3000m,A4000m50m.120,654,0.04003093,0.025174692,1283829
4000m3000m,A4500m150m.120,2983,0.10611949,0.01987549,2076276
4000m3000m,A3500m2000m.145,544776,14.34899,0.9755595,4635990
4000m3000m,R500m50m.134,1651,0.09282304,0.06226489,1763546
4000m3000m,A4500m1000m.24,5575,0.890722,0.1902705,513716
4000m3000m,A500m150m.150,10946,0.5334114,0.2015662,2242236
4000m3000m,A4500m150m.331,242,0.0082864985,0.0033361737,2063142
4000m3000m,A3500m3000m.101,978852,43.685997,0.9991946,2788753
4000m3000m,A4500m2000m.277,36748,2.4559896,0.78951794,1812606
4000m3000m,A3000m3000m.148,54798,3.6152825,0.8999252,1871619
4000m3000m,A500m50m.272,819,0.08741628,0.009246201,1079254
4000m3000m,A4500m2000m.208,44676,2.470923,0.7537252,2090246
4000m3000m,R4000m500m.62,4153,0.20720185,0.01936549,1021921
4000m3000m,A3500m3000m.91,234458,20.143839,0.9942534,1496187
4000m3000m,A4500m4000m.166,4932,0.23359077,0.12692101,2305552
4000m3000m,A3500m150m.83,2853,0.12829146,0.021036578,2208344
4000m3000m,A4500m4000m.237,260549,14.660377,0.9822399,2032757
4000m3000m,A4500m50m.268,227,0.0094113825,0.0054044696,1270430
4000m3000m,R3000m500m.228,2168,0.15428889,0.018977765,1327132
4000m3000m,R3000m50m.213,280,0.012155303,0.008456451,2046958
4000m3000m,A3500m150m.101,2320,0.15025115,0.016289817,1146790
4000m3000m,R3500m150m.53,343,0.019853566,0.0032514618,1250822
4000m3000m,A3000m50m.163,1001,0.09233517,0.052608367,748246
4000m3000m,A4500m50m.185,2195,0.038893227,0.01968066,4150572
4000m3000m,A4500m150m.183,2759,0.12701917,0.054732908,2351821
4000m3000m,A3000m1000m.112,99886,6.200623,0.6447207,1816109
4000m3000m,A4500m1000m.4,15231,0.368522,0.14133564,4433843
4000m3000m,A500m50m.190,1622,0.062848985,0.0114428615,1911847
4000m3000m,A4500m150m.350,586,0.020609885,0.0063815387,1885282
4000m3000m,A500m150m.94,1404,0.10759761,0.020067023,1100811
4000m3000m,A4500m150m.258,761,0.011071146,0.004666828,4613626
4000m3000m,A3000m150m.92,4373,0.21260701,0.0518257,2223588
4000m3000m,A4500m3000m.79,3855101,263.64835,0.99971867,1862517
4000m3000m,A3000m3000m.151,477123,38.078773,0.99799156,1593794
4000m3000m,A3000m50m.64,155,0.008484651,0.0057754195,1929730
4000m3000m,A3500m50m.292,91182,3.3956845,0.8981944,3385981
4000m3000m,A4500m150m.113,669,0.019687971,0.013797744,2276894
4000m3000m,A500m50m.203,1460,0.0803345,0.048730046,2067595
4000m3000m,A4500m150m.182,2134,0.053878162,0.008376197,1695877
4000m3000m,A3000m3000m.26,35973,1.921012,0.746828,2324278
4000m3000m,R3000m3000m.269,5135,0.39385745,0.2414885,1628798
4000m3000m,A4500m150m.283,848,0.048660528,0.009754471,1660777
4000m3000m,A3000m3000m.31,13394,0.61336625,0.33162904,2447162
4000m3000m,R4500m3000m.66,115311,6.8269463,0.9903803,2035616
4000m3000m,A4500m500m.140,8574,0.48463854,0.027296102,1564216
4000m3000m,A4500m150m.305,61,0.0071690856,0.0035135094,800624
4000m3000m,R4000m150m.209,106,0.005738881,0.003163582,1149014
4000m3000m,A4500m3000m.194,36843,4.077308,0.9325936,1120620
4000m3000m,A3500m150m.288,7411,0.20601454,0.10018707,3585782
4000m3000m,A3000m3000m.59,530417,34.475033,0.9968721,1955330
4000m3000m,A4500m150m.238,1322,0.051938727,0.010911666,2043776
4000m3000m,A3000m2000m.207,52951,1.4252336,0.58178663,4413950
4000m3000m,A4000m500m.70,66139,5.970025,0.40861642,1357640
4000m3000m,A3000m500m.277,22604,0.9063803,0.2817011,2862584
4000m3000m,A500m50m.210,583,0.027008982,0.009505244,1315274
4000m3000m,A4500m50m.139,2440,0.22089079,0.14339143,1187435
4000m3000m,A3000m500m.105,2606,0.08968721,0.047232695,2998114
4000m3000m,A4500m4000m.111,24249,1.7104958,0.6446616,1532452
4000m3000m,A3000m2000m.153,1059834,100.170074,0.9404294,1366194
4000m3000m,R4500m2000m.38,18075,1.0238705,0.52177256,2074034
4000m3000m,A4500m150m.355,1480,0.074559085,0.022609154,2008390
4000m3000m,A4500m4000m.312,191231,8.376878,0.9807972,2815991
4000m3000m,A4500m50m.231,239,0.007262304,0.0043622316,1785554
4000m3000m,A4000m50m.20,1446,0.08598106,0.059285972,1830821
4000m3000m,A4500m150m.163,1994,0.03852656,0.0049853898,2917124
4000m3000m,A4500m2000m.113,224064,18.705177,0.97954416,1509986
4000m3000m,A4000m3000m.77,463810,46.628326,0.99979836,1264554
4000m3000m,A4000m2000m.135,110311,5.7971296,0.8486145,2261108
4000m3000m,A500m50m.118,1201,0.029050123,0.016633954,2917346
4000m3000m,R3000m150m.182,4105,0.1171968,0.07406376,3254034
4000m3000m,A4500m150m.203,10380,0.5861588,0.27371112,1853889
4000m3000m,A500m150m.186,16397,1.5229918,0.5321156,1299494
4000m3000m,R4000m50m.47,557,0.05146624,0.037992544,1253746
4000m3000m,A3000m1000m.223,295,0.0030031663,0.0016720874,4381350
4000m3000m,A3000m50m.248,1995,0.0683278,0.008783798,1572896
4000m3000m,A3000m2000m.140,59966,2.2456152,0.69229674,2886606
4000m3000m,R3000m3000m.67,67762,3.0172486,0.8752523,2866514
4000m3000m,A4500m3000m.81,215103,7.977043,0.98694026,3289343
4000m3000m,R4500m150m.139,2167,0.08070445,0.02117609,2467736
4000m3000m,A4500m150m.187,1271,0.037284303,0.017673645,3407899
4000m3000m,A4500m500m.258,9975,0.16593286,0.08228794,5262618
4000m3000m,R3500m1000m.82,1220,0.12084019,0.085805014,1210547
4000m3000m,A3000m3000m.164,238201,8.318904,0.97923154,3541615
4000m3000m,A4000m3000m.98,171158,8.911227,0.9988628,2406823
4000m3000m,A500m150m.156,1715,0.04989874,0.0073816143,1624035
4000m3000m,A3000m1000m.92,279134,19.989367,0.8682141,1684338
4000m3000m,A4500m50m.84,4234,0.22082129,0.14747767,2332787
4000m3000m,R4500m50m.100,179,0.008583736,0.0064496794,1778383
4000m3000m,A4000m150m.246,8269,0.29111427,0.10795837,2965986
4000m3000m,A3000m3000m.117,101600,2.6679025,0.82337207,4585662
4000m3000m,A3500m2000m.123,19616,0.7529444,0.31186426,2734584
4000m3000m,A3000m1000m.105,139482,8.482,0.5046903,1991671
4000m3000m,A3000m3000m.259,19001,0.7394106,0.3943587,3060782
4000m3000m,A4000m1000m.57,802253,57.860844,0.9925486,1729868
4000m3000m,A3500m50m.207,713,0.06624228,0.031883016,795941
4000m3000m,A4500m4000m.73,63336,1.4337178,0.6040918,4880728
4000m3000m,A3000m3000m.243,4288,0.4771144,0.2077833,911464
4000m3000m,A3000m2000m.234,41564,1.4068508,0.38081336,3278929
4000m3000m,A3500m50m.117,2391,0.060367774,0.008148075,1791957
4000m3000m,R3000m3000m.111,18252,1.2379729,0.5742761,1801428
4000m3000m,A3000m50m.228,333,0.010127914,0.0038022764,1582473
4000m3000m,A3000m3000m.61,12448,1.1249862,0.53780425,1289895
4000m3000m,A3000m150m.27,12903,1.369817,0.61883986,1186664
4000m3000m,A4500m150m.353,1231,0.04920556,0.011691484,1956809
4000m3000m,A3000m150m.148,1208,0.05724038,0.016726019,1488280
4000m3000m,A3500m50m.261,920,0.026012672,0.011255474,1790240
4000m3000m,R500m50m.143,323,0.003136941,0.0011244444,4071344
4000m3000m,A4500m4000m.292,107497,3.130437,0.86653435,3876510
4000m3000m,A4500m4000m.310,19996,2.2761178,0.5218975,1009110
4000m3000m,A3000m3000m.156,180017,3.2065392,0.8977066,6871610
4000m3000m,A3000m150m.236,1322,0.017045068,0.008131662,5167455
4000m3000m,A4500m4000m.323,42858,0.8936942,0.41434428,5350350
4000m3000m,A3500m50m.145,162,0.004088616,0.0016908115,1991943
4000m3000m,A3000m3000m.240,32441,1.105067,0.553711,3519625
4000m3000m,A4000m50m.124,1027,0.09615335,0.061610695,965222
4000m3000m,A4500m50m.220,45733,1.1928949,0.013193072,1584847
4000m3000m,A500m50m.105,2007,0.019248066,0.005811215,5169659
4000m3000m,A4500m150m.162,16110,0.6373955,0.048273634,2031378
4000m3000m,A4500m4000m.33,118836,6.0966797,0.8295513,2087625
4000m3000m,R4500m4000m.318,27805,2.7926655,0.83990496,1210812
4000m3000m,A4500m150m.111,1352,0.03339451,0.014812908,2257558
4000m3000m,A3500m150m.56,30601,0.7511427,0.07201572,3335855
4000m3000m,A3000m3000m.139,138522,4.1403685,0.9189582,3970690
4000m3000m,A3500m50m.311,1445,0.031177523,0.0067334273,1934379
4000m3000m,A4500m500m.166,18439,0.47250783,0.19398774,4248320
4000m3000m,A500m50m.63,2348,0.091343045,0.038678456,1895603
4000m3000m,A4500m4000m.117,148627,4.032784,0.88463223,4515723
4000m3000m,A3500m150m.311,1981846,77.096924,0.86033547,3235002
4000m3000m,A4500m150m.76,711,0.023422137,0.003350659,2198672
4000m3000m,A3500m150m.353,730,0.04619889,0.0104995975,1433293
4000m3000m,A500m500m.4,1675,0.063420735,0.014156486,1843254
4000m3000m,A4500m4000m.124,421045,19.268888,0.99748605,2737512
4000m3000m,R3000m150m.285,202,0.006904597,0.0024290252,1716738
4000m3000m,A3000m3000m.152,38411,4.0430355,0.8636714,1229845
4000m3000m,A4500m2000m.242,370794,51.915195,0.993364,913044
4000m3000m,A4000m150m.161,2166,0.019844007,0.006267548,8708509
4000m3000m,A3000m3000m.255,99172,2.5044723,0.83573115,4783177
4000m3000m,A4000m150m.121,5477,0.3419929,0.0206162,1771471
4000m3000m,A4500m150m.220,1565,0.030559858,0.011825114,4008080
4000m3000m,A3000m3000m.278,65080,4.091593,0.93573695,1979691
4000m3000m,A4500m50m.141,6038,0.32195663,0.21101601,2279789
4000m3000m,A3500m50m.245,286,0.012274397,0.0062314933,1415712
4000m3000m,A3500m3000m.146,41274,4.348943,0.8621768,1222058
4000m3000m,R3000m150m.211,431,0.015857482,0.0045930557,1973414
4000m3000m,A3000m3000m.121,51070,2.6977038,0.7909024,2269495
4000m3000m,A3000m1000m.70,58310,1.9975553,0.23360988,2805699
4000m3000m,A3500m3000m.132,265529,24.794321,0.9979599,1362681
4000m3000m,R3500m1000m.200,1251092,142.17276,0.9736846,1114444
4000m3000m,A3000m150m.239,335,0.025208442,0.012376228,1033352
4000m3000m,R4000m3000m.35,345850,17.877186,0.99932516,2286404
4000m3000m,A3000m500m.305,298455,27.948942,0.6697963,1258075
4000m3000m,A3000m150m.118,2889,0.04441741,0.02093041,4884520
4000m3000m,A4500m2000m.322,30271,2.4620774,0.8105328,1473759
4000m3000m,A3500m150m.176,10121,0.36768255,0.06709363,1881803
4000m3000m,A4500m150m.44,3441,0.12335483,0.0652791,2872405
4000m3000m,R500m150m.28,106,0.0026821771,0.0012937004,1776300
4000m3000m,R3500m1000m.12,29277,3.2193592,0.8790847,1113490
4000m3000m,A4500m4000m.126,158761,11.620199,0.9789741,1565642
4000m3000m,A500m50m.264,1391,0.041831475,0.010051446,1980312
4000m3000m,A4500m500m.45,2222,0.045245226,0.018647963,3503117
4000m3000m,A3500m1000m.209,763875,106.12103,0.968926,918903
4000m3000m,A4500m150m.216,4222,0.16697693,0.02263669,1512677
4000m3000m,A500m50m.65,2638,0.052814517,0.009127307,3620126
4000m3000m,A500m50m.189,779,0.07316469,0.041938465,850508
4000m3000m,A500m50m.285,2551,0.062882565,0.02844435,3413859
4000m3000m,A3500m150m.324,769,0.03429286,0.004879491,1468186
4000m3000m,A3500m50m.146,3319,0.077539295,0.019574199,2134238
4000m3000m,A4500m4000m.101,8902,0.51922464,0.29233056,1719591
4000m3000m,A3000m50m.2,1584,0.040931392,0.009998306,1883219
4000m3000m,A4500m500m.280,6589,0.08043824,0.020446748,7141674
4000m3000m,A4500m3000m.196,93702,2.8186893,0.8374013,3934754
4000m3000m,A3500m500m.103,9439,0.7005667,0.09472167,1191987
4000m3000m,A3000m2000m.272,76112,4.182835,0.896819,2162665
4000m3000m,A4500m150m.79,1853,0.07557375,0.006625109,1476504
4000m3000m,R3000m3000m.22,26745,1.0163215,0.52712905,3044945
4000m3000m,A4000m3000m.30,252562,8.38684,0.993594,3748496
4000m3000m,A3500m150m.72,4624,0.2831178,0.0079640625,1510159
4000m3000m,A3000m3000m.205,20565,1.2026199,0.58372307,2091454
4000m3000m,A3500m50m.156,497,0.029802877,0.019840557,1607465
4000m3000m,A4500m150m.309,580,0.021652317,0.007932753,2064983
4000m3000m,A3000m1000m.31,1872714,138.85583,0.86512756,1748734
4000m3000m,A4500m150m.299,2098,0.113966934,0.04741625,1717196
4000m3000m,A4000m1000m.204,108253,10.780392,0.82214147,1194174
4000m3000m,A3000m150m.72,1115,0.013236917,0.003929248,5395180
4000m3000m,A4000m3000m.159,90656,7.534534,0.9939853,1540891
4000m3000m,A4500m3000m.251,38386,2.7926989,0.8383858,1652726
4000m3000m,A3500m3000m.33,36978,3.4456725,0.869928,1331201
4000m3000m,A3000m150m.163,3221,0.02925401,0.014175428,5754888
4000m3000m,A4500m50m.73,673,0.02467209,0.007966212,1283295
4000m3000m,A4500m150m.168,672,0.028234398,0.009192929,1686840
4000m3000m,A500m50m.133,63975,2.4766858,0.8212727,3243572
4000m3000m,A3500m150m.79,7340,0.20056415,0.028295795,1878265
4000m3000m,A4500m500m.254,9968,0.35478753,0.05219278,2372991
4000m3000m,R4500m2000m.222,185344,5.8140273,0.973629,3931777
4000m3000m,A4500m3000m.209,323793,40.023296,0.9965395,854779
4000m3000m,A4000m150m.226,2311,0.08343688,0.023236863,2304614
4000m3000m,A3500m2000m.16,818047,58.628872,0.99649954,1720346
4000m3000m,A3000m50m.29,495,0.013853716,0.007944881,2626597
4000m3000m,A4500m150m.293,1162,0.016777221,0.003916393,3968192
4000m3000m,A4500m500m.120,61233,4.56091,0.5231077,1559178
4000m3000m,A4500m50m.155,4106,0.08876507,0.05920956,4079544
4000m3000m,R4500m3000m.230,125553,8.397971,0.993915,1860981
4000m3000m,A3500m1000m.172,8177,0.32713795,0.09207168,2128635
4000m3000m,A500m150m.53,438,0.014274134,0.003442232,1219267
4000m3000m,A500m50m.155,1507,0.08921744,0.044599254,1201612
4000m3000m,A3000m50m.65,3092,0.05092525,0.0039836755,3888620
4000m3000m,A4000m1000m.176,20581,2.537839,0.44380856,926609
4000m3000m,A3000m50m.199,3055,0.11036874,0.047302283,1976987
4000m3000m,A3000m1000m.17,21496,0.8575497,0.2890813,2923776
4000m3000m,A3000m150m.213,502,0.08116986,0.016579675,484147
4000m3000m,A3000m500m.161,627,0.009809268,0.0019295285,3250535
4000m3000m,A4000m1000m.215,24186,1.3009065,0.3720227,1846425
4000m3000m,A3000m150m.83,1173,0.020499809,0.010491297,3835846
4000m3000m,A4000m150m.85,830,0.03442087,0.008355633,1409947
4000m3000m,A3000m2000m.29,200233,24.571966,0.68237835,780630
4000m3000m,A3000m1000m.218,217065,12.585688,0.96074945,2020786
4000m3000m,A4500m500m.115,19657,0.49142885,0.28749856,4837287
4000m3000m,A3000m50m.13,9264,0.05180417,0.0060488963,3350694
4000m3000m,A500m150m.84,87010,6.895584,0.37989885,1558686
4000m3000m,A4500m4000m.144,74631,2.2875578,0.78348565,3852576
4000m3000m,A4000m50m.61,882,0.058122307,0.03096512,1001514
4000m3000m,A500m150m.243,3990,0.5921986,0.18464683,753043
4000m3000m,A4500m4000m.242,42235,1.5026094,0.65854985,3304043
4000m3000m,A3000m3000m.265,149248,2.9736807,0.849366,5900540
4000m3000m,A4000m150m.75,473,0.012298282,0.0033052086,2268238
4000m3000m,A500m50m.145,2303,0.041283526,0.014188191,2209866
4000m3000m,A4000m50m.214,4021,0.3124939,0.19414398,1594358
4000m3000m,A4500m150m.31,230,0.0068900906,0.0034694963,2247012
4000m3000m,A4500m150m.18,985,0.052844476,0.009789009,1207681
4000m3000m,A4500m500m.159,23644,0.55367005,0.2546809,3425031
4000m3000m,R3500m2000m.102,5610049,273.2226,0.9917389,2663446
4000m3000m,A3000m3000m.170,33748,1.9264716,0.57097936,1974835
4000m3000m,A3500m500m.172,551232,25.393332,0.9049085,2718118
4000m3000m,A3000m150m.289,7032,0.44238353,0.033804964,1473748
4000m3000m,A500m50m.50,7204,0.5341322,0.04790909,1413594
4000m3000m,A3000m2000m.11,38946,1.4220455,0.61704373,3236675
4000m3000m,A4500m50m.162,4066,0.12111118,0.0072481,954733
4000m3000m,A500m50m.85,1961,0.03395424,0.0077289315,2818242
4000m3000m,A3500m150m.155,22957,0.5593194,0.054246206,2562594
4000m3000m,A3500m50m.169,820,0.026304286,0.0070511587,1523863
4000m3000m,A4500m150m.344,1032,0.06474157,0.01259317,1371696
4000m3000m,R3000m50m.89,710,0.05393564,0.009606252,1460403
4000m3000m,A4000m150m.255,3628,0.18170416,0.017962204,1663994
4000m3000m,A3000m3000m.221,27684,1.6988876,0.692236,2025133
4000m3000m,R4000m1000m.19,10689,0.8138028,0.3340187,1479962
4000m3000m,A4000m150m.247,6375,0.27186415,0.05018422,1541102
4000m3000m,A3000m50m.138,283,0.012980932,0.008181249,1933079
4000m3000m,A3000m50m.24,1252,0.03820757,0.009359284,1465283
4000m3000m,R4500m50m.189,673,0.052461542,0.03337032,1259952
4000m3000m,R4500m2000m.188,97264,4.349391,0.9402712,2659688
4000m3000m,A4500m50m.38,218,0.01157166,0.0064039943,1332762
4000m3000m,R3000m3000m.25,17972,0.6747232,0.39076284,3106168
4000m3000m,A4500m2000m.10,284365,33.01607,0.9800366,950089
4000m3000m,A3000m2000m.24,10082,0.3811636,0.11002047,2794189
4000m3000m,A3000m3000m.62,138077,9.64712,0.97591966,1793498
4000m3000m,A3000m500m.233,24818,1.0964411,0.45228523,2747797
4000m3000m,A4500m500m.77,141935,15.90247,0.8180965,1050975
4000m3000m,R4500m4000m.199,40840,1.4882029,0.64140296,3117276
4000m3000m,R4500m150m.308,1086,0.054990645,0.00871537,1756552
4000m3000m,A500m50m.171,1215,0.069054425,0.041868877,1528128
4000m3000m,A4000m150m.67,844,0.06930187,0.011702842,835609
4000m3000m,A4500m50m.204,4643,0.23167771,0.14522834,2178583
4000m3000m,A4000m50m.49,349,0.01700461,0.0062618423,1099357
4000m3000m,A4000m3000m.194,76214,10.925332,0.99881274,874297
4000m3000m,A3500m50m.59,449,0.020093,0.0060508666,1375836
4000m3000m,A3000m150m.5,4385,0.21942316,0.054181337,1835632
4000m3000m,A3000m500m.29,1109,0.011295868,0.0034085847,4820769
4000m3000m,R500m50m.36,2626,0.19478196,0.0060938946,1365465
4000m3000m,A4000m150m.62,25622,0.97053105,0.11460784,1576297
4000m3000m,A4500m2000m.54,44935,2.462693,0.7702344,2233006
4000m3000m,A4500m4000m.202,136645,5.1199493,0.96245074,3275113
4000m3000m,A4500m50m.130,365,0.012905739,0.008008899,2353507
4000m3000m,A500m500m.117,1379,0.041531827,0.0052263048,1495129
4000m3000m,A4500m3000m.97,187154,6.2531176,0.9789432,3620690
4000m3000m,A4500m4000m.48,9082,0.68649155,0.37061778,1539489
4000m3000m,A4500m2000m.103,278093,16.833403,0.9706173,2019385
4000m3000m,A500m50m.138,2173,0.11292495,0.04255754,1981717
4000m3000m,A4500m4000m.177,84976,1.6312758,0.66901,5712505
4000m3000m,A3000m3000m.42,119614,6.5142593,0.92754996,2079392
4000m3000m,A4000m150m.164,2532,0.1256748,0.050060827,1078448
4000m3000m,R4500m50m.265,271,0.01918546,0.01344593,1251903
4000m3000m,A3000m50m.311,1902,0.03400218,0.017198041,4823747
4000m3000m,A4500m500m.10,15415,1.2111058,0.5340071,1555442
4000m3000m,R3500m50m.293,156,0.004147469,8.4314623e-4,1503891
4000m3000m,A4500m150m.298,2582,0.039707124,0.011294273,4345654
4000m3000m,A4000m50m.70,3536,0.26779565,0.18265425,1622645
4000m3000m,A3000m3000m.79,237884,5.547601,0.9657867,5239132
4000m3000m,A4500m150m.12,2959,0.101648405,0.011161913,1951368
4000m3000m,R4500m500m.275,3999,0.62994003,0.33415866,778693
4000m3000m,A3000m50m.357,810,0.041143645,0.014023234,1043126
4000m3000m,A3500m50m.40,238,0.006576076,0.004676155,2270883
4000m3000m,A3000m3000m.45,1211,0.017125372,0.010626296,5752616
4000m3000m,A4500m150m.318,256,0.0060130083,0.0021368528,1846173
4000m3000m,A4500m4000m.72,412720,25.593643,0.99462044,2012051
4000m3000m,A4000m150m.237,865,0.04330702,0.009464085,1555565
4000m3000m,A4500m50m.226,566,0.022935841,0.016822677,2593939
4000m3000m,A3000m2000m.49,94809,3.8238175,0.89454883,2925306
4000m3000m,A4500m4000m.25,77176,2.2680984,0.77518415,3905205
4000m3000m,A500m50m.271,1606,0.0300936,0.014683396,2896537
4000m3000m,A4000m150m.79,6381,0.13569969,0.07248581,4893344
4000m3000m,A4500m150m.327,1119,0.017581431,0.0032194436,3549371
4000m3000m,A500m50m.116,166715,10.411968,0.5582043,1853180
4000m3000m,R500m500m.107,3728,0.20234662,0.023031732,798507
4000m3000m,A4500m2000m.189,164894,9.563842,0.60117704,2075224
4000m3000m,A4500m4000m.103,126109,12.930498,0.97681487,1161477
4000m3000m,A500m50m.250,622,0.019473257,0.0064642383,1904478
4000m3000m,R4000m500m.140,851,0.03547451,0.009777061,1307755
4000m3000m,A3500m500m.12,96018,8.806247,0.29465458,1153398
4000m3000m,A4500m150m.270,328,0.008982215,0.0035349596,2241044
4000m3000m,A3000m3000m.118,57397,5.676153,0.97037697,1205617
4000m3000m,R3500m50m.22,266,0.009470115,0.006168275,2313937
4000m3000m,A4500m150m.181,1616,0.098852694,0.062028468,1812974
4000m3000m,A3500m150m.237,2538,0.20334421,0.02584819,1041040
4000m3000m,A500m150m.246,24544,1.6337423,0.255024,1466662
4000m3000m,A3000m50m.20,2335,0.06142174,0.02001532,1933369
4000m3000m,A4000m3000m.145,385655,39.478836,0.99985003,1200453
4000m3000m,A4000m500m.61,35543,2.1707587,0.22343127,1823384
4000m3000m,A4500m150m.145,1149,0.08559055,0.020980068,1134982
4000m3000m,A3500m3000m.153,467896,25.116854,0.99744505,2231744
4000m3000m,A4500m500m.160,21348,0.5898755,0.31997034,4210662
4000m3000m,A3000m500m.59,1844,0.08139426,0.022732802,1993859
4000m3000m,A4000m1000m.63,1071805,41.68957,0.91316366,3130406
4000m3000m,A4000m3000m.16,175495,22.585012,0.99780035,959243
4000m3000m,A4500m4000m.275,73386,3.331492,0.9104744,2698391
4000m3000m,R3000m500m.74,255442,9.162273,0.95534164,3353437
4000m3000m,A3500m1000m.24,67281,6.176704,0.7396266,1312296
4000m3000m,A3500m150m.355,4250,0.17886427,0.020409692,2268138
4000m3000m,R4000m1000m.150,1162050,42.360584,0.99420744,3375021
4000m3000m,A3500m150m.238,15448,0.5874532,0.070673056,2293335
4000m3000m,A500m500m.45,356066,43.265,0.7918044,1013124
4000m3000m,A4500m4000m.29,21301,0.6135653,0.3050534,3688990
4000m3000m,A4500m150m.106,878,0.04127989,0.0040456797,1349835
4000m3000m,A3500m50m.278,318,0.022030478,0.011852221,830646
4000m3000m,R3000m2000m.22,25478,0.58676744,0.333459,4860238
4000m3000m,A4500m50m.195,590,0.04493235,0.030745776,1346624
4000m3000m,A3000m50m.180,63481,0.5149783,0.049812056,2124044
4000m3000m,A4500m50m.80,2151,0.07890939,0.053417906,3006445
4000m3000m,R3000m50m.123,1016,0.014322393,0.005797307,3226153
4000m3000m,A3500m50m.132,4636,0.27936587,0.18753368,1989168
4000m3000m,A3000m1000m.116,418,0.015631698,0.0040039276,1588690
4000m3000m,A3000m50m.15,666,0.018519854,0.0042555383,2482882
4000m3000m,A4500m4000m.235,22767,1.1436431,0.4691004,2306647
4000m3000m,A500m50m.179,3116,0.07650784,0.023601543,2289469
4000m3000m,R4000m50m.160,514,0.04770322,0.033803485,1157070
4000m3000m,A4500m50m.183,2038,0.1721652,0.11780381,1442118
4000m3000m,R4000m2000m.174,49863,2.8960712,0.86175615,2167120
4000m3000m,A3500m150m.100,407086,25.423805,0.62824506,1868298
4000m3000m,A4000m50m.25,2578,0.1113583,0.021051064,2022083
4000m3000m,A3000m50m.283,547,0.013046282,0.00464596,2989479
4000m3000m,A3000m3000m.165,614550,41.20027,0.99859184,1872656
4000m3000m,A3000m50m.349,2230,0.06636197,0.026045343,2368600
4000m3000m,R3000m2000m.276,52213,2.4218576,0.8012373,2611858
4000m3000m,A3500m3000m.8,90351,4.5179954,0.9438474,2505033
4000m3000m,A3500m150m.112,68632,5.933166,0.30507216,1380398
4000m3000m,A3500m50m.297,1120,0.036775,0.009915441,1222941
4000m3000m,R500m50m.157,4906,0.45788243,0.025509832,1150772
4000m3000m,A4500m2000m.314,384711,10.296006,0.9587563,4683144
4000m3000m,A3500m3000m.29,471784,29.492086,0.9819431,1925689
4000m3000m,A3000m2000m.5,35795,1.9019953,0.7441232,2335624
4000m3000m,A4500m50m.97,2301,0.07222778,0.01634546,2105967
4000m3000m,A4500m4000m.28,25241,1.138274,0.55006963,2692399
4000m3000m,R3500m3000m.134,191958,10.619418,0.9959104,2259146
4000m3000m,A3000m50m.266,1166,0.052156646,0.02461026,1381050
4000m3000m,A4500m4000m.309,56780,1.5388181,0.6627519,4461484
4000m3000m,A3000m500m.201,5578,0.3526988,0.039111335,1297271
4000m3000m,A3500m150m.182,500,0.021132804,0.006652904,1400892
4000m3000m,A3000m3000m.211,20077,0.37963232,0.20354804,5282237
4000m3000m,A3000m3000m.82,58522,2.0737875,0.72037673,3241486
4000m3000m,R3500m150m.116,58,0.0014633818,0.0010477661,1347629
4000m3000m,A4500m3000m.182,194732,3.4206774,0.8885066,6503507
4000m3000m,A4500m150m.235,784,0.04490688,0.012105029,1402888
4000m3000m,A3500m500m.124,14329,0.68196684,0.07621242,1401950
4000m3000m,R4000m2000m.11,62523,1.5844738,0.6488974,4618881
4000m3000m,A4500m4000m.81,72420,5.01736,0.9497296,1817015
4000m3000m,R3500m150m.150,3721,0.08975961,0.0067497557,3223524
4000m3000m,R4500m3000m.119,279816,13.853822,0.99328804,2442953
